category,cid,follower_count,time_node,total_comment,total_favorited,total_play_count,total_share
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,227155,2023-06-05 00:00:00,5400,31786,1475732,927
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,227208,2023-06-06 00:00:00,8240,34235,2275997,1391
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,230051,2023-06-07 00:00:00,8688,40156,2335610,1491
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,231659,2023-06-08 00:00:00,8849,44017,2439417,1542
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,231755,2023-06-09 00:00:00,9292,47069,2595055,1600
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,234332,2023-06-10 00:00:00,9443,54352,2604860,1653
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,238761,2023-06-11 00:00:00,11093,63007,3298231,2005
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,243035,2023-06-12 00:00:00,11665,77500,3449056,2160
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,246497,2023-06-13 00:00:00,11957,87485,3651035,2247
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,249847,2023-06-14 00:00:00,12173,96337,3679122,2331
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,252874,2023-06-15 00:00:00,12337,105534,3761838,2369
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,253808,2023-06-16 00:00:00,15716,111374,5058897,2955
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,254484,2023-06-17 00:00:00,16909,116236,5459177,3084
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,254598,2023-06-18 00:00:00,19308,118538,6177446,3326
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,254979,2023-06-19 00:00:00,20283,125370,6391701,3459
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,255013,2023-06-20 00:00:00,20409,128216,6528799,3484
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,255571,2023-06-21 00:00:00,21452,132940,6720146,3591
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,255820,2023-06-22 00:00:00,21737,136944,6795063,3655
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,256830,2023-06-23 00:00:00,21978,141349,6870391,3721
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,257543,2023-06-24 00:00:00,22075,146251,6880637,3764
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,262054,2023-06-25 00:00:00,24209,155086,7721734,4156
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,265291,2023-06-26 00:00:00,25097,161515,7968063,4350
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,265882,2023-06-27 00:00:00,26436,166919,8223940,4427
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,266648,2023-06-28 00:00:00,26894,172421,8365334,4514
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,269276,2023-06-29 00:00:00,27599,178416,8575119,4615
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,270606,2023-06-30 00:00:00,28107,184381,8713516,4687
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,272790,2023-07-01 00:00:00,691,6365,61666,93
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,275392,2023-07-02 00:00:00,2540,12366,633520,276
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,276181,2023-07-03 00:00:00,2699,16234,704410,302
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,276139,2023-07-04 00:00:00,3152,17145,813761,354
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,277400,2023-07-05 00:00:00,4317,26842,1181565,598
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,277602,2023-07-06 00:00:00,4558,28518,1284185,669
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,277882,2023-07-07 00:00:00,5232,34453,1476473,723
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,277895,2023-07-08 00:00:00,5335,35346,1518237,753
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,277896,2023-07-09 00:00:00,5473,36085,1545141,771
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,278651,2023-07-10 00:00:00,6571,44958,1754650,905
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,278699,2023-07-11 00:00:00,6883,46407,1908317,978
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,278896,2023-07-12 00:00:00,6978,51324,1945072,996
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,280116,2023-07-13 00:00:00,7032,56190,1953364,1025
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,280504,2023-07-14 00:00:00,8153,58478,2316176,1212
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,280805,2023-07-15 00:00:00,8802,65555,2492313,1299
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,280926,2023-07-16 00:00:00,8923,68916,2556902,1336
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,290202,2023-07-17 00:00:00,9123,73271,2595590,1421
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,294396,2023-07-18 00:00:00,10069,78147,2947474,1565
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,296728,2023-07-19 00:00:00,10200,85388,3053700,1606
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,297401,2023-07-20 00:00:00,11255,87244,3354510,1705
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,298488,2023-07-21 00:00:00,11329,91532,3377780,1731
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,309671,2023-07-22 00:00:00,12280,115046,3648773,1930
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,322283,2023-07-23 00:00:00,12715,138098,3760779,2122
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,325605,2023-07-24 00:00:00,12929,148986,3945547,2238
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,325900,2023-07-25 00:00:00,17618,150883,6824528,4663
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,326405,2023-07-26 00:00:00,18456,154997,6960402,4774
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,327536,2023-07-27 00:00:00,18675,158960,7039337,4853
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,328637,2023-07-28 00:00:00,18889,164281,7039337,4935
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,329018,2023-07-29 00:00:00,19529,165969,7374560,5009
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,330082,2023-07-30 00:00:00,20206,170440,7545293,5119
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,331269,2023-07-31 00:00:00,20647,177224,7688206,5167
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,332206,2023-08-01 00:00:00,58,3922,39963,38
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,333088,2023-08-02 00:00:00,1847,6820,692507,333
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,334865,2023-08-03 00:00:00,2561,16794,1267917,439
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,335511,2023-08-04 00:00:00,2781,21028,1404392,486
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,336292,2023-08-05 00:00:00,2881,25136,1485695,518
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,338166,2023-08-06 00:00:00,3858,32782,1824889,631
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,339227,2023-08-07 00:00:00,4032,35394,1860076,710
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,340121,2023-08-08 00:00:00,5023,37044,2128567,874
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,346019,2023-08-09 00:00:00,5169,54508,2301714,915
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,347570,2023-08-10 00:00:00,6979,60967,3724081,1228
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,348429,2023-08-11 00:00:00,7057,63163,4009343,1260
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,348429,2023-08-12 00:00:00,7517,63163,4192274,1335
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,350843,2023-08-13 00:00:00,8264,71211,4429185,1457
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,350843,2023-08-14 00:00:00,8347,71211,4474065,1471
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,352866,2023-08-15 00:00:00,8425,80438,4640806,1498
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,353625,2023-08-16 00:00:00,9263,84790,5019476,1615
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,354431,2023-08-17 00:00:00,9343,88036,5082454,1630
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,354958,2023-08-18 00:00:00,10104,91555,5331789,1711
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,354958,2023-08-19 00:00:00,10179,91555,5401017,1728
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,356083,2023-08-20 00:00:00,11156,96247,5756753,1870
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,356083,2023-08-21 00:00:00,11234,96247,5803057,1889
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,356083,2023-08-22 00:00:00,11933,96247,6070499,1993
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,356083,2023-08-23 00:00:00,12010,96247,6126601,2014
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,356083,2023-08-24 00:00:00,12722,96247,6425474,2073
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,360498,2023-08-25 00:00:00,12774,118111,6516623,2084
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,361582,2023-08-26 00:00:00,13665,123784,6863060,2178
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,362339,2023-08-27 00:00:00,13688,127251,6939664,2201
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,362339,2023-08-28 00:00:00,13972,127251,7035590,2225
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,363036,2023-08-29 00:00:00,13996,129686,7071531,2228
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,363686,2023-08-30 00:00:00,14301,133417,7216524,2263
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,363935,2023-08-31 00:00:00,14500,136412,7347242,2276
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,364086,2023-09-01 00:00:00,453,2416,131799,60
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,364333,2023-09-02 00:00:00,970,4283,263485,99
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,364986,2023-09-03 00:00:00,1054,8763,282500,107
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,364986,2023-09-04 00:00:00,1122,8763,303752,124
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,365994,2023-09-05 00:00:00,1482,14414,425942,170
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,366703,2023-09-06 00:00:00,2060,16619,684367,249
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,367077,2023-09-07 00:00:00,2134,17674,763597,283
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,367411,2023-09-08 00:00:00,2199,23143,790458,290
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,367841,2023-09-09 00:00:00,3059,28907,1054901,418
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,368025,2023-09-10 00:00:00,3773,30437,1227766,528
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,368126,2023-09-11 00:00:00,3827,31368,1321448,549
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,368928,2023-09-12 00:00:00,3923,37334,1358648,573
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,368928,2023-09-13 00:00:00,4863,37334,1605717,687
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,369887,2023-09-14 00:00:00,4973,45104,1676576,703
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,370158,2023-09-15 00:00:00,5596,48424,2070624,759
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,370465,2023-09-16 00:00:00,5809,51305,2121494,808
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,370592,2023-09-17 00:00:00,6248,52456,2298039,861
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,371238,2023-09-18 00:00:00,6248,57498,2353332,861
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,372412,2023-09-19 00:00:00,6445,63842,2364638,894
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,372613,2023-09-20 00:00:00,6924,66889,2816652,1018
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,372730,2023-09-21 00:00:00,7033,69446,2821395,1056
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,372860,2023-09-22 00:00:00,7570,74764,3183996,1516
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,372958,2023-09-23 00:00:00,7725,76392,3259980,1594
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,373060,2023-09-24 00:00:00,7751,79385,3304779,1661
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,373060,2023-09-25 00:00:00,7773,79385,3332201,1669
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,373379,2023-09-26 00:00:00,7856,84181,3352283,1707
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,373600,2023-09-27 00:00:00,9425,91491,3899491,1875
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,373677,2023-09-28 00:00:00,9488,92480,3959213,1880
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,373734,2023-09-29 00:00:00,9656,93843,3982339,1901
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,373839,2023-09-30 00:00:00,9975,96780,4106936,1964
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,373953,2023-10-01 00:00:00,73,1085,23407,28
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,373989,2023-10-02 00:00:00,101,6352,136631,97
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,374005,2023-10-03 00:00:00,172,7794,159125,114
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,374114,2023-10-04 00:00:00,386,10620,239217,134
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,374136,2023-10-05 00:00:00,-150,11258,56724,51
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,374141,2023-10-06 00:00:00,129,13887,131940,99
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,374146,2023-10-07 00:00:00,162,14781,154548,101
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,374146,2023-10-08 00:00:00,181,14781,167853,104
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,375862,2023-10-09 00:00:00,2835,25208,887366,399
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,375862,2023-10-10 00:00:00,4189,25208,1989351,681
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,380652,2023-10-11 00:00:00,4752,43996,2219111,995
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,405579,2023-10-12 00:00:00,4832,104748,2572800,1025
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,406785,2023-10-13 00:00:00,4946,110782,2572800,1081
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,407818,2023-10-14 00:00:00,15643,116295,6854194,66148
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,408939,2023-10-15 00:00:00,17393,119371,7429802,66930
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,409671,2023-10-16 00:00:00,17962,124163,7606255,67146
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,409671,2023-10-17 00:00:00,18116,124163,7659471,67287
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,415824,2023-10-18 00:00:00,21032,146459,8914998,68215
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,416463,2023-10-19 00:00:00,21355,148284,8914998,68855
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,424925,2023-10-20 00:00:00,21497,174109,9275180,69071
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,425606,2023-10-21 00:00:00,21512,177862,9301435,69156
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,426122,2023-10-22 00:00:00,24503,180940,10573562,76344
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,429936,2023-10-23 00:00:00,25753,197237,10792681,76504
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,437717,2023-10-24 00:00:00,27144,208032,12362570,77008
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,444999,2023-10-25 00:00:00,27705,223383,13085112,77220
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,446318,2023-10-26 00:00:00,28692,225824,13774591,77441
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,447928,2023-10-27 00:00:00,29059,228572,13973774,77595
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,451887,2023-10-28 00:00:00,29296,245011,14196802,77808
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,453808,2023-10-29 00:00:00,32052,254901,15139687,80464
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,456761,2023-10-30 00:00:00,33942,265891,15932530,80963
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,457682,2023-10-31 00:00:00,34189,272002,16121309,81126
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,458612,2023-11-01 00:00:00,1653,4842,600601,684
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,460512,2023-11-02 00:00:00,1992,17564,730426,955
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,460995,2023-11-03 00:00:00,3738,21050,1131783,1258
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,463051,2023-11-04 00:00:00,4200,29872,1259569,1501
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,466132,2023-11-05 00:00:00,4958,41624,1422498,1879
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,467387,2023-11-06 00:00:00,7058,49146,2130194,3692
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,468595,2023-11-07 00:00:00,7875,56295,2451348,3935
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,469972,2023-11-08 00:00:00,8331,63060,2585427,4230
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,470931,2023-11-09 00:00:00,9424,69590,3012821,4495
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,471264,2023-11-10 00:00:00,9729,72287,3037714,4650
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,472125,2023-11-11 00:00:00,9899,77796,3140985,4768
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,472448,2023-11-12 00:00:00,10016,79791,3144825,4861
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,472868,2023-11-13 00:00:00,10219,81291,3191462,5086
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,475302,2023-11-14 00:00:00,10859,91708,3452506,5229
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,475672,2023-11-15 00:00:00,12341,94985,3938488,6127
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,478527,2023-11-16 00:00:00,12349,107002,3983703,6133
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,479107,2023-11-17 00:00:00,12470,112128,3983703,6255
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,480216,2023-11-18 00:00:00,14116,117175,5268152,6924
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,480862,2023-11-19 00:00:00,14269,122022,5268152,7015
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,481168,2023-11-20 00:00:00,15113,124191,5871879,7310
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,482459,2023-11-21 00:00:00,15286,126569,5871879,7392
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,483557,2023-11-22 00:00:00,15852,136824,6146993,7520
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,484320,2023-11-23 00:00:00,15918,144995,6146993,7589
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,486842,2023-11-24 00:00:00,16020,155216,6146993,7682
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,488333,2023-11-25 00:00:00,17159,160129,6457785,8161
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,491279,2023-11-26 00:00:00,17199,168967,6520955,8199
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,492310,2023-11-27 00:00:00,19003,174887,7902619,8999
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,494368,2023-11-28 00:00:00,19160,183229,7902619,9102
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,495779,2023-11-29 00:00:00,22641,188306,9291546,9837
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,498306,2023-11-30 00:00:00,23314,202211,9360662,10133
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,499750,2023-12-01 00:00:00,324,7910,337419,150
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,502459,2023-12-02 00:00:00,1686,21107,1252229,1190
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,506997,2023-12-03 00:00:00,2168,35810,1252229,1564
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,509162,2023-12-04 00:00:00,3365,42046,2338762,2067
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,511802,2023-12-05 00:00:00,7103,53381,4030516,15742
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,511928,2023-12-06 00:00:00,7122,53526,4229881,15775
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,511970,2023-12-07 00:00:00,7801,53574,4549838,16002
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,511999,2023-12-08 00:00:00,7813,53676,4549838,16009
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,512158,2023-12-09 00:00:00,7823,53736,4582611,16021
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,512332,2023-12-10 00:00:00,7832,53755,4582611,16026
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,512580,2023-12-11 00:00:00,7840,53719,4582611,16029
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,512565,2023-12-12 00:00:00,7845,53678,4582611,16052
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,512553,2023-12-13 00:00:00,7846,53622,4582611,16060
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,512517,2023-12-14 00:00:00,7848,53424,4582611,16066
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,512543,2023-12-15 00:00:00,7849,53311,4582611,16079
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,512543,2023-12-16 00:00:00,7852,53278,4582611,16086
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,512595,2023-12-17 00:00:00,7854,53217,4582611,16088
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,512856,2023-12-18 00:00:00,7857,53154,4582611,16090
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,512971,2023-12-19 00:00:00,7921,53115,4582611,16127
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,513450,2023-12-20 00:00:00,9118,59995,4946540,16388
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,514000,2023-12-21 00:00:00,9191,67343,4994383,16410
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,514000,2023-12-22 00:00:00,9241,67343,5017390,16438
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,515094,2023-12-23 00:00:00,11205,74384,5883095,17174
三农,6nr24MOzchSxt02WZH_sUpy-fX2OGOOp,516321,2023-12-24 00:00:00,11740,83470,6119521,17292
